Year,Year ending,Local Government Area,Location Division,Location Subdivision,Location Group,Offence Count
2012,December,Melbourne,3 Other,31 Admin/professional,312 Other Admin/Professional,186
2012,December,Melbourne,3 Other,32 Financial,321 Bank,334
2012,December,Melbourne,3 Other,32 Financial,322 Credit Society,4
2012,December,Melbourne,3 Other,32 Financial,323 ATM/Eftpos,21
2012,December,Melbourne,3 Other,32 Financial,324 Other Financial,19
2012,December,Melbourne,3 Other,33 Retail,331 Chemist/Pharmacy,64
2012,December,Melbourne,3 Other,33 Retail,3310 24Hr Convenience,287
2012,December,Melbourne,3 Other,33 Retail,3311 Restaurant/Fastfood,914
2012,December,Melbourne,3 Other,33 Retail,3312 Other Retail,"2,050"
2012,December,Melbourne,3 Other,33 Retail,332 Service Station,251
2012,December,Melbourne,3 Other,33 Retail,333 Jeweller,25
2012,December,Melbourne,3 Other,33 Retail,334 2nd Hand Dealer,34
2012,December,Melbourne,3 Other,33 Retail,335 Supermarket,534
2012,December,Melbourne,3 Other,33 Retail,336 Department Store,622
2012,December,Melbourne,3 Other,33 Retail,337 Shopping Complex,516
2012,December,Melbourne,3 Other,33 Retail,338 Car Sales Yard,10
2012,December,Melbourne,3 Other,33 Retail,339 Milkbar,13
2012,December,Melbourne,3 Other,34 Wholesale,341 Any Wholesale,16
2012,December,Melbourne,3 Other,35 Warehousing/storage,351 Warehousing/Storage,61
2012,December,Melbourne,3 Other,36 Manufacturing,361 Factory,27
2012,December,Melbourne,3 Other,36 Manufacturing,362 Any Manufacturing,5
2012,December,Melbourne,3 Other,37 Agricultural,371 Farmland/Agricultural,1
2012,December,Melbourne,3 Other,37 Agricultural,373 Other Agricultural,1
2012,December,Melbourne,3 Other,38 Recreational,381 Licensed Premises,"1,332"
2012,December,Melbourne,3 Other,38 Recreational,382 Tab,6
2012,December,Melbourne,3 Other,38 Recreational,383 Cinema,13
2012,December,Melbourne,3 Other,38 Recreational,384 Sport Area/Facility,334
2012,December,Melbourne,3 Other,38 Recreational,385 Gaming Venue,431
2012,December,Melbourne,3 Other,38 Recreational,386 Other Rec./Sports,210
2012,December,Melbourne,3 Other,39 Other location,391 Massage Parlour/Brothel,8
2012,December,Melbourne,3 Other,39 Other location,392 Other Location (Not Elsewhere),759
2012,December,Melbourne,3 Other,39 Other location,393 Construction Site,104
2012,December,Melton,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,119
2012,December,Melton,1 Residential,11 Dwelling - private,112 House,"2,455"
2012,December,Melton,1 Residential,11 Dwelling - private,113 Bungalow,1
2012,December,Melton,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,10
2012,December,Melton,1 Residential,11 Dwelling - private,116 Ministry Of Housing,5
2012,December,Melton,1 Residential,12 Dwelling  - non-private,121 Boarding House,2
2012,December,Melton,1 Residential,12 Dwelling  - non-private,124 Nursing Home,4
2012,December,Melton,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,20
2012,December,Melton,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,2
2012,December,Melton,1 Residential,13 Grounds/surrounding land,132 Backyard,75
2012,December,Melton,1 Residential,13 Grounds/surrounding land,133 Frontyard,924
2012,December,Melton,1 Residential,13 Grounds/surrounding land,134 Garage,152
2012,December,Melton,1 Residential,13 Grounds/surrounding land,135 Shed,38
2012,December,Melton,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,196
2012,December,Melton,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),20
2012,December,Melton,2 Community,21 Education,211 School,130
2012,December,Melton,2 Community,21 Education,212 School Grounds,31
2012,December,Melton,2 Community,21 Education,213 Other Educational,9
2012,December,Melton,2 Community,22 Health,222 Medical Centre,11
2012,December,Melton,2 Community,22 Health,223 Dental,2
2012,December,Melton,2 Community,22 Health,224 Other Health,13
2012,December,Melton,2 Community,23 Religious,231 Church,4
2012,December,Melton,2 Community,24 Public Transport,241 Train,2
2012,December,Melton,2 Community,24 Public Transport,242 Train Station,67
2012,December,Melton,2 Community,24 Public Transport,243 Railway Carpark,66
2012,December,Melton,2 Community,24 Public Transport,245 Bus/Bus Stop,10
2012,December,Melton,2 Community,24 Public Transport,249 Taxi,4
2012,December,Melton,2 Community,25 Other Transport,251 Private Car,39
2012,December,Melton,2 Community,25 Other Transport,254 Dock/Wharf,1
2012,December,Melton,2 Community,25 Other Transport,255 Carpark (Single Level),186
2012,December,Melton,2 Community,25 Other Transport,256 Carpark (Multi Level),3
2012,December,Melton,2 Community,25 Other Transport,257 Other Transport Type/Area,4
2012,December,Melton,2 Community,26 Justice,261 Police Station,32
2012,December,Melton,2 Community,26 Justice,262 Court,2
2012,December,Melton,2 Community,26 Justice,265 Other Justice Facility,6
2012,December,Melton,2 Community,27 Open Space,271 Parkland/Reserve,76
2012,December,Melton,2 Community,27 Open Space,272 Rural,8
2012,December,Melton,2 Community,27 Open Space,273 Vacant Block,5
2012,December,Melton,2 Community,27 Open Space,275 Other Open Space,6
2012,December,Melton,2 Community,28 Street/footpath,281 Street/Lane/Footpath,"1,067"
2012,December,Melton,2 Community,29 Other community location,292 Civic Centre,10
2012,December,Melton,3 Other,31 Admin/professional,311 Business Office,39
2012,December,Melton,3 Other,31 Admin/professional,312 Other Admin/Professional,9
2012,December,Melton,3 Other,32 Financial,321 Bank,12
2012,December,Melton,3 Other,33 Retail,331 Chemist/Pharmacy,17
2012,December,Melton,3 Other,33 Retail,3310 24Hr Convenience,19
2012,December,Melton,3 Other,33 Retail,3311 Restaurant/Fastfood,87
2012,December,Melton,3 Other,33 Retail,3312 Other Retail,216
2012,December,Melton,3 Other,33 Retail,332 Service Station,251
2012,December,Melton,3 Other,33 Retail,333 Jeweller,1
2012,December,Melton,3 Other,33 Retail,334 2nd Hand Dealer,5
2012,December,Melton,3 Other,33 Retail,335 Supermarket,138
2012,December,Melton,3 Other,33 Retail,336 Department Store,40
2012,December,Melton,3 Other,33 Retail,337 Shopping Complex,182
2012,December,Melton,3 Other,33 Retail,338 Car Sales Yard,26
2012,December,Melton,3 Other,33 Retail,339 Milkbar,11
2012,December,Melton,3 Other,34 Wholesale,341 Any Wholesale,7
2012,December,Melton,3 Other,35 Warehousing/storage,351 Warehousing/Storage,21
2012,December,Melton,3 Other,36 Manufacturing,361 Factory,29
2012,December,Melton,3 Other,36 Manufacturing,362 Any Manufacturing,9
2012,December,Melton,3 Other,37 Agricultural,371 Farmland/Agricultural,97
2012,December,Melton,3 Other,37 Agricultural,373 Other Agricultural,6
2012,December,Melton,3 Other,38 Recreational,381 Licensed Premises,49
2012,December,Melton,3 Other,38 Recreational,382 Tab,6
2012,December,Melton,3 Other,38 Recreational,384 Sport Area/Facility,28
2012,December,Melton,3 Other,38 Recreational,385 Gaming Venue,5
2012,December,Melton,3 Other,38 Recreational,386 Other Rec./Sports,49
2012,December,Melton,3 Other,39 Other location,392 Other Location (Not Elsewhere),88
2012,December,Melton,3 Other,39 Other location,393 Construction Site,64
2012,December,Mildura,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,237
2012,December,Mildura,1 Residential,11 Dwelling - private,112 House,"1,488"
2012,December,Mildura,1 Residential,11 Dwelling - private,113 Bungalow,2
2012,December,Mildura,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,64
2012,December,Mildura,1 Residential,11 Dwelling - private,115 Houseboat,1
2012,December,Mildura,1 Residential,11 Dwelling - private,116 Ministry Of Housing,39
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,121 Boarding House,13
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,122 Holiday Home,1
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,123 Guest House,7
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,124 Nursing Home,5
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,67
2012,December,Mildura,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,14
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,131 Clothesline/Laundry,1
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,132 Backyard,127
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,133 Frontyard,364
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,134 Garage,52
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,135 Shed,53
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,15
2012,December,Mildura,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),22
2012,December,Mildura,2 Community,21 Education,211 School,64
2012,December,Mildura,2 Community,21 Education,212 School Grounds,19
2012,December,Mildura,2 Community,21 Education,213 Other Educational,6
2012,December,Mildura,2 Community,22 Health,221 Hospital,16
2012,December,Mildura,2 Community,22 Health,222 Medical Centre,11
2012,December,Mildura,2 Community,22 Health,223 Dental,1
2012,December,Mildura,2 Community,22 Health,224 Other Health,10
2012,December,Mildura,2 Community,23 Religious,231 Church,9
2012,December,Mildura,2 Community,23 Religious,232 Other religious,1
2012,December,Mildura,2 Community,24 Public Transport,241 Train,3
2012,December,Mildura,2 Community,24 Public Transport,242 Train Station,3
2012,December,Mildura,2 Community,24 Public Transport,245 Bus/Bus Stop,9
2012,December,Mildura,2 Community,24 Public Transport,246 Depot/Terminal,1
2012,December,Mildura,2 Community,24 Public Transport,247 Freight Yard,1
2012,December,Mildura,2 Community,24 Public Transport,249 Taxi,2
2012,December,Mildura,2 Community,25 Other Transport,251 Private Car,8
2012,December,Mildura,2 Community,25 Other Transport,254 Dock/Wharf,2
2012,December,Mildura,2 Community,25 Other Transport,255 Carpark (Single Level),86
2012,December,Mildura,2 Community,25 Other Transport,257 Other Transport Type/Area,1
2012,December,Mildura,2 Community,26 Justice,261 Police Station,42
2012,December,Mildura,2 Community,26 Justice,262 Court,114
2012,December,Mildura,2 Community,26 Justice,265 Other Justice Facility,1
2012,December,Mildura,2 Community,26 Justice,269 Other Justice (nec),5
2012,December,Mildura,2 Community,27 Open Space,271 Parkland/Reserve,81
2012,December,Mildura,2 Community,27 Open Space,272 Rural,9
2012,December,Mildura,2 Community,27 Open Space,273 Vacant Block,5
2012,December,Mildura,2 Community,27 Open Space,274 Beach Foreshore,3
2012,December,Mildura,2 Community,27 Open Space,275 Other Open Space,21
2012,December,Mildura,2 Community,28 Street/footpath,281 Street/Lane/Footpath,"1,025"
2012,December,Mildura,2 Community,29 Other community location,292 Civic Centre,3
2012,December,Mildura,2 Community,29 Other community location,293 Gallery,3
2012,December,Mildura,3 Other,31 Admin/professional,311 Business Office,52
2012,December,Mildura,3 Other,31 Admin/professional,312 Other Admin/Professional,6
2012,December,Mildura,3 Other,32 Financial,321 Bank,5
2012,December,Mildura,3 Other,32 Financial,323 ATM/Eftpos,3
2012,December,Mildura,3 Other,33 Retail,331 Chemist/Pharmacy,25
2012,December,Mildura,3 Other,33 Retail,3310 24Hr Convenience,3
2012,December,Mildura,3 Other,33 Retail,3311 Restaurant/Fastfood,42
2012,December,Mildura,3 Other,33 Retail,3312 Other Retail,110
2012,December,Mildura,3 Other,33 Retail,332 Service Station,72
2012,December,Mildura,3 Other,33 Retail,334 2nd Hand Dealer,7
2012,December,Mildura,3 Other,33 Retail,335 Supermarket,88
2012,December,Mildura,3 Other,33 Retail,336 Department Store,34
2012,December,Mildura,3 Other,33 Retail,337 Shopping Complex,44
2012,December,Mildura,3 Other,33 Retail,338 Car Sales Yard,5
2012,December,Mildura,3 Other,33 Retail,339 Milkbar,10
2012,December,Mildura,3 Other,34 Wholesale,341 Any Wholesale,5
2012,December,Mildura,3 Other,35 Warehousing/storage,351 Warehousing/Storage,11
2012,December,Mildura,3 Other,36 Manufacturing,361 Factory,15
2012,December,Mildura,3 Other,36 Manufacturing,362 Any Manufacturing,9
2012,December,Mildura,3 Other,37 Agricultural,371 Farmland/Agricultural,49
2012,December,Mildura,3 Other,37 Agricultural,372 Orchard,5
2012,December,Mildura,3 Other,37 Agricultural,373 Other Agricultural,21
2012,December,Mildura,3 Other,38 Recreational,381 Licensed Premises,61
2012,December,Mildura,3 Other,38 Recreational,383 Cinema,1
2012,December,Mildura,3 Other,38 Recreational,384 Sport Area/Facility,36
2012,December,Mildura,3 Other,38 Recreational,385 Gaming Venue,5
2012,December,Mildura,3 Other,38 Recreational,386 Other Rec./Sports,30
2012,December,Mildura,3 Other,39 Other location,392 Other Location (Not Elsewhere),61
2012,December,Mildura,3 Other,39 Other location,393 Construction Site,10
2012,December,Mitchell,1 Residential,11 Dwelling - private,111 Flat/Unit/Apartment,44
2012,December,Mitchell,1 Residential,11 Dwelling - private,112 House,737
2012,December,Mitchell,1 Residential,11 Dwelling - private,113 Bungalow,5
2012,December,Mitchell,1 Residential,11 Dwelling - private,114 Caravan/Mobile Home,5
2012,December,Mitchell,1 Residential,11 Dwelling - private,116 Ministry Of Housing,11
2012,December,Mitchell,1 Residential,12 Dwelling  - non-private,121 Boarding House,2
2012,December,Mitchell,1 Residential,12 Dwelling  - non-private,124 Nursing Home,1
2012,December,Mitchell,1 Residential,12 Dwelling  - non-private,125 Hotel/Motel,22
2012,December,Mitchell,1 Residential,12 Dwelling  - non-private,126 Other Dwelling,1
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,132 Backyard,34
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,133 Frontyard,144
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,134 Garage,20
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,135 Shed,20
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,136 Premises Under Construction,17
2012,December,Mitchell,1 Residential,13 Grounds/surrounding land,137 Other Residential (nec),16
2012,December,Mitchell,2 Community,21 Education,211 School,62
2012,December,Mitchell,2 Community,21 Education,212 School Grounds,9
2012,December,Mitchell,2 Community,21 Education,213 Other Educational,6
2012,December,Mitchell,2 Community,22 Health,221 Hospital,8
2012,December,Mitchell,2 Community,22 Health,222 Medical Centre,4
2012,December,Mitchell,2 Community,22 Health,223 Dental,1
2012,December,Mitchell,2 Community,22 Health,224 Other Health,4
2012,December,Mitchell,2 Community,23 Religious,231 Church,1
2012,December,Mitchell,2 Community,24 Public Transport,241 Train,9
